llm_as_judge,api,api_method,utterance,evaluation
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,Video full info by URL,I need the TikTok video downloaded from https://www.tiktok.com/@someuser/video/4433221100.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,Video full info by URL,Please download the TikTok video at https://www.tiktok.com/@newuser/video/7788990011.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,Video full info by URL,Can you download the TikTok video from this link: https://www.tiktok.com/@olduser/video/6655443322?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,Video full info by URL,I want to download the TikTok video from https://www.tiktok.com/@famoususer/video/3344556677.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,Video full info by URL,Please get the TikTok video from this URL: https://www.tiktok.com/@unknownuser/video/2233445566.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,video without watermark ( mp4 & mp3 & cover ),Download the TikTok video from this link: https://www.tiktok.com/@user123/video/1234567890.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,video without watermark ( mp4 & mp3 & cover ),Can you get the video without watermark from this TikTok URL: https://www.tiktok.com/@exampleuser/video/9876543210?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,video without watermark ( mp4 & mp3 & cover ),I want to download the TikTok video from this URL: https://www.tiktok.com/@testuser/video/1122334455.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,video without watermark ( mp4 & mp3 & cover ),Please download the video from this TikTok link: https://www.tiktok.com/@randomuser/video/5566778899.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,video without watermark ( mp4 & mp3 & cover ),Download the TikTok video from this URL: https://www.tiktok.com/@anotheruser/video/9988776655.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,video without watermark ( mp4 & mp3 & cover ),Can you download the video from this TikTok link: https://www.tiktok.com/@someuser/video/4433221100?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,video without watermark ( mp4 & mp3 & cover ),I need the video from this TikTok URL: https://www.tiktok.com/@newuser/video/6677889900.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,video without watermark ( mp4 & mp3 & cover ),Please get the video without watermark from this TikTok link: https://www.tiktok.com/@olduser/video/3344556677.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,video without watermark ( mp4 & mp3 & cover ),Download the TikTok video from this URL: https://www.tiktok.com/@famoususer/video/7788990011.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TikTok Downloader - Download TikTok Videos without watermark,video without watermark ( mp4 & mp3 & cover ),Can you download the video from this TikTok link: https://www.tiktok.com/@unknownuser/video/2233445566?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TweetFeed,v1,Show me the malicious URLs detected today.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TweetFeed,v1,What phishing domains were reported in the last week?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TweetFeed,v1,List ransomware-related IPs from the last month.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TweetFeed,v1,Get all CobaltStrike-related SHA256 hashes from the last year.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TweetFeed,v1,Show me today's malicious URLs reported by @malwrhunterteam.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TweetFeed,v1,What phishing URLs were detected in the last week?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TweetFeed,v1,List all malicious IPs reported by @1ZRR4H in the last month.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TweetFeed,v1,Show me ransomware-related domains detected today.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TweetFeed,v1,Get all MD5 hashes related to phishing from the last year.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,TweetFeed,v1,What malicious URLs were reported by @MBThreatIntel in the last week?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Head To Head,Can you show me the head-to-head stats for match ID 81930?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Head To Head,What are the previous encounters for the match with ID 81930?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Head To Head,"Show me the head-to-head stats for match ID 81930, limiting the results to the last 5 encounters.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Head To Head,"Get the head-to-head stats for match ID 81930, but only include the last 3 previous encounters.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Head To Head,"What are the head-to-head stats for match ID 81930, limited to the last 7 encounters?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Head To Head,"Can you provide the head-to-head stats for match ID 81930, including only the last 2 previous matches?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Head To Head,"Show me the head-to-head stats for match ID 81930, with a limit of 4 previous encounters.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Head To Head,"What are the previous encounters for match ID 81930, limited to the last 6 matches?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Head To Head,"Get the head-to-head stats for match ID 81930, but only show the last 8 encounters.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Head To Head,"Can you show me the head-to-head stats for match ID 81930, limiting the results to the last 9 previous matches?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team League Stats,What are the league stats for the home team with ID 81930?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team League Stats,Can you show me the league table for the home team with ID 12345?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team League Stats,Get the league stats for the home team with ID 67890.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team League Stats,What is the league position of the home team with ID 54321?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team League Stats,Show me the league stats for the home team with ID 98765.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team League Stats,Can you provide the league table for the home team with ID 11223?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team League Stats,What are the league stats for the home team with ID 33445?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team League Stats,Get the league table for the home team with ID 55667.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team League Stats,Show me the league stats for the home team with ID 77889.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team League Stats,What is the league position of the home team with ID 99001?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team Last 10 Matches,Can you provide the statistics and list of the last 10 matches played by the home team with ID 81930?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team Last 10 Matches,What were the results of the last 10 matches for the home team with ID 12345?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team Last 10 Matches,Show me the last 10 matches played by the home team with ID 67890.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team Last 10 Matches,Get the statistics for the last 10 matches of the home team with ID 54321.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team Last 10 Matches,What is the performance of the home team with ID 98765 in their last 10 matches?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team Last 10 Matches,Retrieve the last 10 match results for the home team with ID 11223.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team Last 10 Matches,Can you list the last 10 matches played by the home team with ID 44556?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team Last 10 Matches,Provide the last 10 match statistics for the home team with ID 77889.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team Last 10 Matches,What were the outcomes of the last 10 matches for the home team with ID 33445?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Home Team Last 10 Matches,Show the last 10 matches and their statistics for the home team with ID 66778.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team Last 10 Matches,What are the statistics and results of the last 10 matches played by the away team with ID 81930?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team Last 10 Matches,Can you provide the details of the last 10 matches for the away team with ID 12345?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team Last 10 Matches,Show me the last 10 match results for the away team with ID 67890.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team Last 10 Matches,Get the last 10 matches played by the away team with ID 54321.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team Last 10 Matches,What were the outcomes of the last 10 matches for the away team with ID 98765?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team Last 10 Matches,Retrieve the last 10 match statistics for the away team with ID 11223.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team Last 10 Matches,Can you list the last 10 matches played by the away team with ID 33445?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team Last 10 Matches,Provide the last 10 match results for the away team with ID 55667.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team Last 10 Matches,What are the last 10 matches played by the away team with ID 77889?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team Last 10 Matches,Show the last 10 match details for the away team with ID 99001.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team League Stats,Can you show me the league table and stats for the away team with ID 86397?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team League Stats,What are the league stats for the away team in the match with ID 86397?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team League Stats,Please provide the league table details for the away team in the match ID 86397.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team League Stats,I need the league stats for the away team in the upcoming match with ID 86397.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team League Stats,Show me the league table for the away team in the match identified by ID 86397.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team League Stats,Can you fetch the league stats for the away team in the match with ID 86397?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team League Stats,What does the league table look like for the away team in the match with ID 86397?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team League Stats,Provide the league stats for the away team in the match with ID 86397.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team League Stats,I’d like to see the league table for the away team in the match with ID 86397.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Away Team League Stats,Can you display the league stats for the away team in the match with ID 86397?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Prediction Details,What are the predictions for match id 12345?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Prediction Details,Can you provide the prediction details for match id 67890?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Prediction Details,I need the predictions for the football match with id 54321.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Prediction Details,Show me the prediction statistics for match id 98765.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Prediction Details,What are the average bookie odds for match id 11223?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Prediction Details,Give me the prediction performance for match id 44556.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Prediction Details,Can you fetch the predictions for match id 77889?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Prediction Details,I want to see the predictions for match id 33445.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Prediction Details,Provide the prediction details for match id 66778.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Prediction Details,What are the predictions for the football match with id 99001?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,List available federations,What are the available football federations?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,List available federations,Can you list all the football federations supported by the API?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,List available federations,Show me the list of federations available for football predictions.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,List available federations,Which football federations can I get predictions for?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,List available federations,Provide a list of all the football federations included in the API.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,List available federations,What federations are covered by the Football Prediction API?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,List available federations,Give me the names of all the football federations available.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,List available federations,List all the federations that the Football Prediction API supports.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,List available federations,What are the different football federations I can access predictions for?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,List available federations,Can you display the available football federations?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Performance stats for past predictions,What are the performance stats for past predictions in the last 7 days?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Football Prediction,Performance stats for past predictions,Can you show me the accuracy of past predictions for the UEFA federation?,natural
