llm_as_judge,api,api_method,utterance,evaluation
gpt-4.1,Taobao Tmall 1688,v2 Item detail,Can you retrieve the product information from 1688 for the ID 778899001122?,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,Can you get the item details from this link: https://qr.1688.com/share.html?secret=vOdX4Ah3?,natural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,I need the details for this product: 【女童连衣裙夏2020夏纯棉绣花长袖长款连衣裙公主裙中小童连衣裙】复制￥fHK56aP20luan￥.,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,Please provide the item details for this Taobao link: https://qr.1688.com/share.html?secret=abc123.,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,What are the details of the item shared in this text: m.tb.cn/abc123?,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,Can you fetch the product information from this URL: https://qr.1688.com/share.html?secret=xyz789?,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,Get the item details using this share text: 【男士休闲裤】复制￥xyz456￥.,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,I need the product details from this link: https://qr.1688.com/share.html?secret=def456.,natural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,Retrieve the item information from this share text: m.tb.cn/def456.,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,Can you show me the details of the product from this URL: https://qr.1688.com/share.html?secret=ghi789?,natural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,Please get the item details from this share text: 【女士手提包】复制￥ghi123￥.,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,Can you provide details for this item: https://qr.1688.com/share.html?secret=vOdX4Ah3?,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,I need information on the product shared via this link: m.tb.cn/abc123.,natural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,What are the details of the item from this share text: 【女童连衣裙夏2020】复制￥fHK56aP20luan￥?,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,Please fetch the item details from this URL: https://qr.1688.com/share.html?secret=xyz789.,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,Get me the product information for this link: m.tb.cn/xyz456.,natural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,Can you retrieve the item details from this share text: 【夏季连衣裙】复制￥abc123￥?,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,I want to know more about the product at this URL: https://qr.1688.com/share.html?secret=abc123.,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,Please provide the details for the item shared via this text: 【冬季外套】复制￥xyz789￥.,unnatural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,What information can you find about the product from this link: m.tb.cn/def789?,natural
gpt-4.1,Taobao Tmall 1688,get item form url or share text,Can you get the item details from this URL: https://qr.1688.com/share.html?secret=def456?,unnatural
gpt-4.1,CAISO,caiso,"Can you provide the CO2 emissions data from January 1, 2022, to September 1, 2022?",natural
gpt-4.1,CAISO,caiso,I need the fuel source data for the first quarter of 2022.,natural
gpt-4.1,CAISO,caiso,Get me the net demand data for the month of August 2022.,natural
gpt-4.1,CAISO,caiso,Please provide all available data from July 2022.,unnatural
gpt-4.1,CAISO,caiso,Fetch the CO2 emissions data with a 15-minute interval for the last week of August 2022.,unnatural
gpt-4.1,CAISO,caiso,I want the fuel source data for the entire year of 2021.,natural
gpt-4.1,CAISO,caiso,Can you give me the net demand data for the first half of 2022?,natural
gpt-4.1,CAISO,caiso,Provide all data types for the month of September 2022.,unnatural
gpt-4.1,CAISO,caiso,Get the CO2 emissions data for the first week of January 2022 with a 60-minute interval.,unnatural
gpt-4.1,CAISO,caiso,I need the fuel source data for the last quarter of 2021.,natural
gpt-4.1,CAISO,caisonode,Show me the nodes in California where prices are tracked.,unnatural
gpt-4.1,CAISO,caisonode,Find nodes within a 50-mile radius of longitude -120.5.,unnatural
gpt-4.1,CAISO,caisonode,List all nodes in the region of Northern California.,unnatural
gpt-4.1,CAISO,caisonode,Get nodes with the name 'Los Angeles Node'.,unnatural
gpt-4.1,CAISO,caisonode,Show nodes in the state of Oregon.,unnatural
gpt-4.1,CAISO,caisonode,Find nodes around latitude 36.7783.,unnatural
gpt-4.1,CAISO,caisonode,Retrieve nodes in the region of Southern California.,unnatural
gpt-4.1,CAISO,caisonode,List nodes within a 200-mile radius of longitude -118.2437.,unnatural
gpt-4.1,CAISO,caisonode,Get nodes in the state of Washington.,unnatural
gpt-4.1,CAISO,caisonode,Find nodes named 'San Francisco Node'.,unnatural
gpt-4.1,CAISO,caisoregion,What are the regional authorities where node prices are tracked by CAISO?,unnatural
gpt-4.1,CAISO,caisoregion,Can you list the regions monitored by CAISO for node pricing?,natural
gpt-4.1,CAISO,caisoregion,Which regional authorities does CAISO track for energy prices?,natural
gpt-4.1,CAISO,caisoregion,Show me the regions where CAISO monitors node prices.,natural
gpt-4.1,CAISO,caisoregion,I need a list of regional authorities tracked by CAISO for node prices.,unnatural
gpt-4.1,CAISO,caisoregion,What regions are included in CAISO's node price tracking?,natural
gpt-4.1,CAISO,caisoregion,Could you provide the regional authorities monitored by CAISO for pricing?,unnatural
gpt-4.1,CAISO,caisoregion,Tell me about the regions where CAISO tracks node prices.,natural
gpt-4.1,CAISO,caisoregion,Which regions are under CAISO's node price tracking?,unnatural
gpt-4.1,CAISO,caisoregion,List the regional authorities where CAISO tracks energy node prices.,unnatural
gpt-4.1,CAISO,caisoprice,"Get the CAISO price data for June 1, 2022.",unnatural
gpt-4.1,CAISO,caisoprice,Fetch the hourly CAISO price data in JSON format for node NP15.,unnatural
gpt-4.1,CAISO,caisoprice,Retrieve CAISO price data for page 5.,unnatural
gpt-4.1,CAISO,caisoprice,Can you provide the CAISO price data for the node SP15?,unnatural
gpt-4.1,CAISO,caisoprice,I need the CAISO price data in XML format.,unnatural
gpt-4.1,CAISO,caisoprice,"Show me the CAISO price data for the date July 4, 2022.",natural
gpt-4.1,CAISO,caisoprice,Get the CAISO price data for node ZP26 in JSON format.,unnatural
gpt-4.1,CAISO,caisoprice,Fetch the CAISO price data for page 8.,unnatural
gpt-4.1,CAISO,caisoprice,Retrieve the CAISO price data for the node MIDC.,unnatural
gpt-4.1,CAISO,caisoprice,"Can you get the CAISO price data for June 15, 2022, in JSON format?",unnatural
gpt-4.1,Planets by API-Ninjas,/v1/planets,Find planets with an orbital period of less than 365 Earth days.,natural
gpt-4.1,Planets by API-Ninjas,/v1/planets,Show me planets with a surface temperature below 300 Kelvin.,natural
gpt-4.1,Planets by API-Ninjas,/v1/planets,List planets that are at least 10 light years away from Earth.,natural
gpt-4.1,Planets by API-Ninjas,/v1/planets,Get information on planets with a mass less than 2 Jupiters.,natural
gpt-4.1,Planets by API-Ninjas,/v1/planets,Find planets with a semi major axis between 0.5 and 5 AU.,unnatural
gpt-4.1,Planets by API-Ninjas,/v1/planets,Show planets with a radius greater than 0.8 Jupiters.,natural
gpt-4.1,Planets by API-Ninjas,/v1/planets,List planets named 'Kepler-22b'.,unnatural
gpt-4.1,Planets by API-Ninjas,/v1/planets,Find planets with a minimum temperature of 150 Kelvin.,unnatural
gpt-4.1,Planets by API-Ninjas,/v1/planets,Get planets with a maximum distance of 50 light years from Earth.,unnatural
gpt-4.1,Planets by API-Ninjas,/v1/planets,Show me planets with an orbital period longer than 500 Earth days.,natural
gpt-4.1,TrackingMore_v2,carriers/list,Can you show me a list of all the supported carriers?,natural
gpt-4.1,TrackingMore_v2,carriers/list,I need to know which carriers are supported by your tracking service.,natural
gpt-4.1,TrackingMore_v2,carriers/list,Please provide a list of all international couriers you support.,unnatural
gpt-4.1,TrackingMore_v2,carriers/list,What are the names of the carriers that your tool can track?,unnatural
gpt-4.1,TrackingMore_v2,carriers/list,Could you give me a list of all the couriers available for tracking?,natural
gpt-4.1,TrackingMore_v2,carriers/list,List all the package carriers that are supported by this tool.,unnatural
gpt-4.1,TrackingMore_v2,carriers/list,I want to see all the carriers that can be tracked using this service.,natural
gpt-4.1,TrackingMore_v2,carriers/list,Show me the complete list of supported package carriers.,unnatural
gpt-4.1,TrackingMore_v2,carriers/list,Can you list all the couriers that your service can track?,natural
gpt-4.1,TrackingMore_v2,carriers/list,What carriers does your tracking tool support?,natural
gpt-4.1,TrackingMore_v2,packages/track (Deprecated),Can you track my package with carrier code 'fedex' and tracking number '1234567890'?,unnatural
gpt-4.1,TrackingMore_v2,packages/track (Deprecated),"I need the status of my shipment with UPS, tracking number '1Z999AA10123456784'.",natural
gpt-4.1,TrackingMore_v2,packages/track (Deprecated),Please provide tracking details for DHL package number 'JD0146000040000000000'.,natural
gpt-4.1,TrackingMore_v2,packages/track (Deprecated),"What's the current location of my parcel with USPS, tracking number '9400110200881234567890'?",natural
gpt-4.1,TrackingMore_v2,packages/track (Deprecated),Track my order with 'royalmail' using tracking number 'AA123456789GB'.,unnatural
gpt-4.1,TrackingMore_v2,packages/track (Deprecated),"Can you find the delivery status for my package with 'canadapost', tracking number '1234567890123456'?",unnatural
gpt-4.1,TrackingMore_v2,packages/track (Deprecated),"I need to know where my package is with 'australiapost', tracking number 'AB123456789AU'.",unnatural
gpt-4.1,TrackingMore_v2,packages/track (Deprecated),"Please track my shipment with 'tnt', tracking number '123456789'.",natural
gpt-4.1,TrackingMore_v2,packages/track (Deprecated),"Get the tracking information for my parcel with 'aramex', tracking number '123456789012'.",unnatural
gpt-4.1,TrackingMore_v2,packages/track (Deprecated),"Can you check the status of my package with 'hermes', tracking number '12345678901234567890'?",natural
gpt-4.1,TrackingMore_v2,packages/v2/track,Can you track the package with tracking number NY323068698GB?,natural
gpt-4.1,TrackingMore_v2,packages/v2/track,I need the status of my shipment with tracking number 1Z999AA10123456784.,natural
gpt-4.1,TrackingMore_v2,packages/v2/track,Please provide the latest update for package number LX123456789US.,unnatural
gpt-4.1,TrackingMore_v2,packages/v2/track,What's the current location of the parcel with tracking number EA123456789CN?,natural
gpt-4.1,TrackingMore_v2,packages/v2/track,Can you tell me the delivery status for tracking number RB123456785HK?,natural
gpt-4.1,TrackingMore_v2,packages/v2/track,I want to know the progress of my delivery with tracking number CP123456789JP.,natural
gpt-4.1,TrackingMore_v2,packages/v2/track,Track the package with tracking number ZH123456789DE for me.,natural
gpt-4.1,TrackingMore_v2,packages/v2/track,Could you check the status of the shipment with tracking number 123456789012?,natural
gpt-4.1,TrackingMore_v2,packages/v2/track,Find out where my package is with tracking number 567890123456.,natural
gpt-4.1,TrackingMore_v2,packages/v2/track,I need to track my order with tracking number 789012345678.,natural
gpt-4.1,TrackingMore_v2,carriers/detect,Can you find the carrier for the package with tracking number YT2003521266065328?,natural
gpt-4.1,TrackingMore_v2,carriers/detect,I need to know which carrier is handling the parcel with tracking number 1Z999AA10123456784.,natural
gpt-4.1,TrackingMore_v2,carriers/detect,Please detect the carrier for my shipment with tracking number 9400110898825022579493.,unnatural
gpt-4.1,TrackingMore_v2,carriers/detect,What carrier is responsible for the delivery of the package with tracking number LX123456789US?,unnatural
gpt-4.1,TrackingMore_v2,carriers/detect,Could you identify the carrier for the parcel with tracking number 123456789012?,unnatural
