llm_as_judge,api,api_method,utterance,evaluation
gpt-4.1,Covid-19 by API-Ninjas,/v1/covid19,"What were the Covid-19 cases in Brazil on April 10, 2023?",natural
gpt-4.1,Covid-19 by API-Ninjas,/v1/covid19,Give me the Covid-19 death statistics for Germany.,natural
gpt-4.1,Covid-19 by API-Ninjas,/v1/covid19,"How many Covid-19 cases were there in California on January 5, 2023?",natural
gpt-4.1,Covid-19 by API-Ninjas,/v1/covid19,What is the Covid-19 death count for New York County in New York?,natural
gpt-4.1,Covid-19 by API-Ninjas,/v1/covid19,Can you provide the Covid-19 cases for France?,natural
gpt-4.1,Covid-19 by API-Ninjas,/v1/covid19,"I need the Covid-19 death data for India on February 20, 2023.",natural
gpt-4.1,Covid-19 by API-Ninjas,/v1/covid19,"What were the Covid-19 cases in Japan on May 1, 2023?",natural
gpt-4.1,Covid-19 by API-Ninjas,/v1/covid19,Tell me the Covid-19 death numbers for Texas.,natural
gpt-4.1,Find any IP address or Domain Location world wide,IP Location of Client or IP Location of Visitor,Can you tell me the location details of the IP address 192.168.1.1?,natural
gpt-4.1,Find any IP address or Domain Location world wide,IP Location of Client or IP Location of Visitor,I need to find out where the domain example.com is located.,natural
gpt-4.1,Find any IP address or Domain Location world wide,IP Location of Client or IP Location of Visitor,What's the geographical information for the IP 8.8.8.8?,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP Location of Client or IP Location of Visitor,Could you provide the city and country for the domain google.com?,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP Location of Client or IP Location of Visitor,Where is the server with IP address 172.217.0.46 located?,natural
gpt-4.1,Find any IP address or Domain Location world wide,IP Location of Client or IP Location of Visitor,Find the location of the domain amazon.com.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP Location of Client or IP Location of Visitor,I want to know the timezone of the IP address 203.0.113.0.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP Location of Client or IP Location of Visitor,Can you give me the country code for the domain facebook.com?,natural
gpt-4.1,Find any IP address or Domain Location world wide,IP Location of Client or IP Location of Visitor,What is the latitude and longitude of the IP 123.45.67.89?,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP Location of Client or IP Location of Visitor,Please provide the state and city for the domain twitter.com.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,"IP Location by IPv4, IPv6 IP Address",Can you tell me the location details for the IP address 192.168.1.1?,natural
gpt-4.1,Find any IP address or Domain Location world wide,"IP Location by IPv4, IPv6 IP Address",I need the geographical information for the IP 203.0.113.5.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,"IP Location by IPv4, IPv6 IP Address",What is the location of the IP address 172.16.254.1?,natural
gpt-4.1,Find any IP address or Domain Location world wide,"IP Location by IPv4, IPv6 IP Address",Find the geo location for the IP 198.51.100.14.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,"IP Location by IPv4, IPv6 IP Address",Could you provide the location details for IP address 10.0.0.1?,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,"IP Location by IPv4, IPv6 IP Address",I want to know the location of the IP 192.0.2.44.,natural
gpt-4.1,Find any IP address or Domain Location world wide,"IP Location by IPv4, IPv6 IP Address",Get the location information for the IP address 203.0.113.10.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,"IP Location by IPv4, IPv6 IP Address",Where is the IP 198.51.100.22 located?,natural
gpt-4.1,Find any IP address or Domain Location world wide,"IP Location by IPv4, IPv6 IP Address",Can you find the location for the IP address 172.16.0.2?,natural
gpt-4.1,Find any IP address or Domain Location world wide,"IP Location by IPv4, IPv6 IP Address",Please provide the geo location for IP 10.0.0.2.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by IPv6 IP Address,Can you find the location details for the IP address 2001:0db8:85a3:0000:0000:8a2e:0370:7334?,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by IPv6 IP Address,I need the geographical information for the IPv6 address 2607:f0d0:1002:51::4.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by IPv6 IP Address,What is the location of the IP 2001:0db8:85a3:0000:0000:8a2e:0370:7335?,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by IPv6 IP Address,Please provide the geo details for the IPv6 address 2001:4860:4860::8888.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by IPv6 IP Address,I'd like to know the location information for the IP 2001:0db8:85a3:0000:0000:8a2e:0370:7336.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by IPv6 IP Address,Can you tell me where the IP address 2001:4860:4860::8844 is located?,natural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by IPv6 IP Address,Find the geographical location for the IPv6 address 2001:0db8:85a3:0000:0000:8a2e:0370:7337.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by IPv6 IP Address,What are the location details for the IP 2001:0db8:85a3:0000:0000:8a2e:0370:7338?,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by IPv6 IP Address,I need to know the geo information for the IPv6 address 2001:0db8:85a3:0000:0000:8a2e:0370:7339.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by IPv6 IP Address,Could you provide the location for the IP address 2001:0db8:85a3:0000:0000:8a2e:0370:7340?,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by domain name,Can you find the location details for the domain name google.com?,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by domain name,I need the geo information for the domain facebook.com.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by domain name,Please provide the location data for the domain amazon.com.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by domain name,What are the location details for the domain name twitter.com?,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by domain name,Get me the geo location information for the domain name linkedin.com.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by domain name,I'd like to know the location details for the domain name netflix.com.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by domain name,Can you provide the geo information for the domain name apple.com?,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by domain name,Find the location details for the domain name microsoft.com.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by domain name,Please get the geo location data for the domain name adobe.com.,unnatural
gpt-4.1,Find any IP address or Domain Location world wide,IP location by domain name,I want the location information for the domain name spotify.com.,unnatural
gpt-4.1,Virtual Number,Get All Countries,Can you show me all the countries where I can receive SMS for verification?,natural
gpt-4.1,Virtual Number,Get All Countries,List all the countries available for phone verification services.,unnatural
gpt-4.1,Virtual Number,Get All Countries,What countries are supported for receiving SMS?,natural
gpt-4.1,Virtual Number,Get All Countries,I need to know which countries offer SMS verification.,natural
gpt-4.1,Virtual Number,Get All Countries,Could you provide a list of countries where SMS verification is possible?,natural
gpt-4.1,Virtual Number,Get All Countries,Tell me the countries that support SMS for phone verification.,natural
gpt-4.1,Virtual Number,Get All Countries,Which countries can I use for receiving SMS verification?,natural
gpt-4.1,Virtual Number,Get All Countries,Show me the countries available for SMS verification services.,natural
gpt-4.1,Virtual Number,Get All Countries,I want to see all the countries that allow SMS verification.,natural
gpt-4.1,Virtual Number,Get All Countries,Can you list the countries where I can use SMS for verification purposes?,natural
gpt-4.1,Virtual Number,View SMS history,Show me all the SMS messages received on the number 79034134722 in Russia.,unnatural
gpt-4.1,Virtual Number,View SMS history,Can you display the SMS history for the phone number 1234567890 in the United States?,unnatural
gpt-4.1,Virtual Number,View SMS history,I need to see the SMS logs for the number 9876543210 in India.,natural
gpt-4.1,Virtual Number,View SMS history,Please provide the SMS history for the number 5551234567 in Canada.,unnatural
gpt-4.1,Virtual Number,View SMS history,What are the recent SMS messages received on 8005551234 in the UK?,unnatural
gpt-4.1,Virtual Number,View SMS history,I'd like to view the SMS history for 6123456789 in Australia.,natural
gpt-4.1,Virtual Number,View SMS history,Can you show me the SMS messages for the number 3334445555 in Italy?,natural
gpt-4.1,Virtual Number,View SMS history,Fetch the SMS history for 7778889999 in Japan.,unnatural
gpt-4.1,Virtual Number,View SMS history,I want to see all SMS received on 2223334444 in Germany.,unnatural
gpt-4.1,Virtual Number,View SMS history,Retrieve the SMS logs for the number 9998887777 in Brazil.,unnatural
gpt-4.1,Virtual Number,Get Number By Country Id,Can you show me the available numbers for phone verification in the United States?,natural
gpt-4.1,Virtual Number,Get Number By Country Id,I need a list of virtual numbers for Canada.,natural
gpt-4.1,Virtual Number,Get Number By Country Id,What are the available numbers for Germany?,natural
gpt-4.1,Virtual Number,Get Number By Country Id,Please provide the virtual numbers for India.,natural
gpt-4.1,Virtual Number,Get Number By Country Id,Get me the list of numbers for phone verification in Australia.,unnatural
gpt-4.1,Virtual Number,Get Number By Country Id,I'd like to see the available numbers for the United Kingdom.,natural
gpt-4.1,Virtual Number,Get Number By Country Id,Show me the virtual numbers for France.,natural
gpt-4.1,Virtual Number,Get Number By Country Id,Could you list the available numbers for Japan?,natural
gpt-4.1,Virtual Number,Get Number By Country Id,I want to know the available numbers for Brazil.,natural
gpt-4.1,Virtual Number,Get Number By Country Id,Find the virtual numbers for phone verification in Italy.,natural
gpt-4.1,Taobao Tmall 1688,Item detail,Can you show me the details for the item with ID 730337851259 on Taobao?,unnatural
gpt-4.1,Taobao Tmall 1688,Item detail,I need information about the product with ID 123456789012 on 1688.,unnatural
gpt-4.1,Taobao Tmall 1688,Item detail,Fetch the item details for ID 987654321098 from Taobao.,unnatural
gpt-4.1,Taobao Tmall 1688,Item detail,What are the details of the item with ID 112233445566 on 1688?,unnatural
gpt-4.1,Taobao Tmall 1688,Item detail,Get me the details for the product with ID 223344556677 on Taobao.,unnatural
gpt-4.1,Taobao Tmall 1688,Item detail,I'd like to see the details for the item with ID 334455667788 on 1688.,unnatural
gpt-4.1,Taobao Tmall 1688,Item detail,Please provide the details for the item with ID 445566778899 on Taobao.,unnatural
gpt-4.1,Taobao Tmall 1688,Item detail,Can you retrieve the details for the product with ID 556677889900 on 1688?,unnatural
gpt-4.1,Taobao Tmall 1688,Item detail,Show me the item details for ID 667788990011 on Taobao.,unnatural
